ubid,activity_status,confidence_pct,score,last_signal_date,terminal,sources_active,evidence_json
UBID-KA-000479,ACTIVE,95,60.96,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-04-28"", ""days_ago"": 8, ""base_weight"": 8, ""decayed_weight"": 7.76}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-03"", ""days_ago"": 92, ""base_weight"": 7, ""decayed_weight"": 4.11}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-16"", ""days_ago"": 171, ""base_weight"": 7, ""decayed_weight"": 2.61}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}]"
UBID-KA-000480,ACTIVE,95,45.46,2026-05-01,False,"[""BBMP"", ""ESCOM""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2025-12-07"", ""days_ago"": 150, ""base_weight"": 8, ""decayed_weight"": 4.49}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-09-03"", ""days_ago"": 245, ""base_weight"": 10, ""decayed_weight"": 0.59}]"
UBID-KA-000481,ACTIVE,95,57.99,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-02-04"", ""days_ago"": 91, ""base_weight"": 8, ""decayed_weight"": 5.64}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 7, ""decayed_weight"": 4.04}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-04"", ""days_ago"": 183, ""base_weight"": 7, ""decayed_weight"": 2.43}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}]"
UBID-KA-000482,ACTIVE,95,59.99,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-03-31"", ""days_ago"": 36, ""base_weight"": 8, ""decayed_weight"": 6.96}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-03"", ""days_ago"": 92, ""base_weight"": 7, ""decayed_weight"": 4.11}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-16"", ""days_ago"": 171, ""base_weight"": 7, ""decayed_weight"": 2.61}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}]"
UBID-KA-000483,ACTIVE,95,65.78,2026-05-01,False,"[""BBMP"", ""FACTORIES"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-04-08"", ""days_ago"": 28, ""base_weight"": 8, ""decayed_weight"": 7.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-12"", ""days_ago"": 83, ""base_weight"": 7, ""decayed_weight"": 4.33}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-15"", ""days_ago"": 172, ""base_weight"": 7, ""decayed_weight"": 2.59}, {""event"": ""INSPECTION"", ""source"": ""FACTORIES"", ""date"": ""2025-11-05"", ""days_ago"": 182, ""base_weight"": 6, ""decayed_weight"": 4.25}]"
UBID-KA-000484,ACTIVE,95,58.9,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-03-03"", ""days_ago"": 64, ""base_weight"": 8, ""decayed_weight"": 6.25}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-04"", ""days_ago"": 91, ""base_weight"": 7, ""decayed_weight"": 4.14}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-09"", ""days_ago"": 178, ""base_weight"": 7, ""decayed_weight"": 2.5}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}]"
UBID-KA-000485,ACTIVE,95,60.79,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-04-28"", ""days_ago"": 8, ""base_weight"": 8, ""decayed_weight"": 7.76}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-02"", ""days_ago"": 93, ""base_weight"": 7, ""decayed_weight"": 4.09}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-07"", ""days_ago"": 180, ""base_weight"": 7, ""decayed_weight"": 2.48}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}]"
UBID-KA-000486,ACTIVE,95,49.14,2026-05-01,False,"[""BBMP"", ""ESCOM""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-04-17"", ""days_ago"": 19, ""base_weight"": 8, ""decayed_weight"": 7.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-09-03"", ""days_ago"": 245, ""base_weight"": 10, ""decayed_weight"": 0.59}]"
UBID-KA-000487,ACTIVE,95,54.43,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""FACTORIES""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""INSPECTION"", ""source"": ""FACTORIES"", ""date"": ""2026-03-11"", ""days_ago"": 56, ""base_weight"": 6, ""decayed_weight"": 5.39}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-03-04"", ""days_ago"": 63, ""base_weight"": 8, ""decayed_weight"": 6.28}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}]"
UBID-KA-000488,DORMANT,68,4.4,2025-12-02,False,"[""BBMP""]","[{""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 8, ""decayed_weight"": 4.4}]"
UBID-KA-000489,DORMANT,69,2.34,2025-08-04,False,"[""LABOUR""]","[{""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-08-04"", ""days_ago"": 275, ""base_weight"": 7, ""decayed_weight"": 1.43}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-05-17"", ""days_ago"": 354, ""base_weight"": 7, ""decayed_weight"": 0.91}]"
UBID-KA-000490,ACTIVE,95,58.1,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-13"", ""days_ago"": 82, ""base_weight"": 7, ""decayed_weight"": 4.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-01-18"", ""days_ago"": 108, ""base_weight"": 8, ""decayed_weight"": 5.28}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-15"", ""days_ago"": 172, ""base_weight"": 7, ""decayed_weight"": 2.59}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}]"
UBID-KA-000491,ACTIVE,95,57.39,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-12"", ""days_ago"": 83, ""base_weight"": 7, ""decayed_weight"": 4.33}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-01-02"", ""days_ago"": 124, ""base_weight"": 8, ""decayed_weight"": 4.96}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-04"", ""days_ago"": 183, ""base_weight"": 7, ""decayed_weight"": 2.43}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}]"
UBID-KA-000492,ACTIVE,95,58.29,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-02-13"", ""days_ago"": 82, ""base_weight"": 8, ""decayed_weight"": 5.83}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-03"", ""days_ago"": 92, ""base_weight"": 7, ""decayed_weight"": 4.11}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 7, ""decayed_weight"": 2.4}]"
UBID-KA-000493,ACTIVE,95,59.28,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""LABOUR""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-03-03"", ""days_ago"": 64, ""base_weight"": 8, ""decayed_weight"": 6.25}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2026-02-10"", ""days_ago"": 85, ""base_weight"": 7, ""decayed_weight"": 4.28}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""PF_FILING"", ""source"": ""LABOUR"", ""date"": ""2025-11-16"", ""days_ago"": 171, ""base_weight"": 7, ""decayed_weight"": 2.61}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}]"
UBID-KA-000494,CLOSED,98,-999.0,2024-07-31,True,[],"[{""event"": ""LICENCE_SURRENDER"", ""source"": ""BBMP"", ""date"": ""2024-07-31"", ""weight"": ""TERMINAL"", ""contribution"": ""CLOSED override""}]"
UBID-KA-000495,DORMANT,68,4.25,2025-11-23,False,"[""BBMP""]","[{""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2025-11-23"", ""days_ago"": 164, ""base_weight"": 8, ""decayed_weight"": 4.25}]"
UBID-KA-000496,CLOSED,98,-999.0,2025-06-11,True,[],"[{""event"": ""LICENCE_SURRENDER"", ""source"": ""BBMP"", ""date"": ""2025-06-11"", ""weight"": ""TERMINAL"", ""contribution"": ""CLOSED override""}]"
UBID-KA-000497,ACTIVE,95,53.8,2026-05-01,False,"[""BBMP"", ""ESCOM"", ""FACTORIES""]","[{""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-05-01"", ""days_ago"": 5, ""base_weight"": 10, ""decayed_weight"": 9.44}, {""event"": ""LICENCE_RENEWAL"", ""source"": ""BBMP"", ""date"": ""2026-04-15"", ""days_ago"": 21, ""base_weight"": 8, ""decayed_weight"": 7.38}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-04-01"", ""days_ago"": 35, ""base_weight"": 10, ""decayed_weight"": 6.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-03-02"", ""days_ago"": 65, ""base_weight"": 10, ""decayed_weight"": 4.72}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-31"", ""days_ago"": 95, ""base_weight"": 10, ""decayed_weight"": 3.34}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2026-01-01"", ""days_ago"": 125, ""base_weight"": 10, ""decayed_weight"": 2.36}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-12-02"", ""days_ago"": 155, ""base_weight"": 10, ""decayed_weight"": 1.67}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-11-02"", ""days_ago"": 185, ""base_weight"": 10, ""decayed_weight"": 1.18}, {""event"": ""ELECTRICITY_READING"", ""source"": ""ESCOM"", ""date"": ""2025-10-03"", ""days_ago"": 215, ""base_weight"": 10, ""decayed_weight"": 0.83}, {""event"": ""INSPECTION"", ""source"": ""FACTORIES"", ""date"": ""2025-09-05"", ""days_ago"": 243, ""base_weight"": 6, ""decayed_weight"": 3.78}]"
