unique_id,business_name,address,pin_code,pan,gstin,source_system,name_norm,addr_norm,pan_valid,gstin_valid,pan_clean,gstin_clean
ESCOM/560100/000365,Infosys Valves International,"860/3, Main Road, Electronic City Phase 1, Bengaluru, 560100",560100,YPOAN1931U,29YPOAN1931U6ZF,ESCOM,infosys international valves,"860 3, main road, electronic city phase 1, bangalore, 560100",True,True,YPOAN1931U,29YPOAN1931U6ZF
ESCOM/560100/000367,Infosys Pharmaceuticals Co,"Service Road, Kudlu Gate, Bengaluru, 560100",560100,CYHAI6600N,29CYHAI6600N2Z9,ESCOM,company infosys pharmaceuticals,"service road, kudlu gate, bangalore, 560100",True,True,CYHAI6600N,29CYHAI6600N2Z9
ESCOM/560100/000368,Mphasis Garments & Co,"257/4, 2nd Cross, Bommanahalli, Bengaluru, 560100",560100,,,ESCOM,company garments mphasis,"257 4, 2nd cross, bommanahalli, bangalore, 560100",False,False,,
ESCOM/560100/000369,Titan Pipes Pvt Ltd,"2nd Cross, Electronic City Phase 2, Bengaluru, B'lore",560100,WGVHD5944O,29WGVHD5944O5ZL,ESCOM,limited pipes private titan,"2nd cross, electronic city phase 2, bangalore, bangalore",True,True,WGVHD5944O,29WGVHD5944O5ZL
ESCOM/560058/000371,Janatha Auto Parts Pvt. Ltd.,"Cross Road, Peenya 1st Stage, Bengaluru, B'lore",560058,OMHPJ0958U,,ESCOM,auto janatha limited parts private,"cross road, peenya 1st stage, bangalore, bangalore",True,False,OMHPJ0958U,
ESCOM/560100/000372,Ceramics Mphasis Co,"231/4, 2nd Cross, Bommanahalli, Bengaluru, 560100",560100,CUDAT4766J,29CUDAT4766J4ZO,ESCOM,ceramics company mphasis,"231 4, 2nd cross, bommanahalli, bangalore, 560100",True,True,CUDAT4766J,29CUDAT4766J4ZO
ESCOM/560100/000373,Packaging Mahalaxmi Ltd,"587/8, 1st Cross, Hosur Road, Bengaluru, B'lore",560100,JDUPN4617T,29JDUPN4617T5ZT,ESCOM,limited mahalaxmi packaging,"587 8, 1st cross, hosur road, bangalore, bangalore",True,True,JDUPN4617T,29JDUPN4617T5ZT
ESCOM/560100/000374,Shree Paints P Limited,"537/2, Main Road, Electronic City Phase 1, Bengaluru, B'lore",560100,FMGPS9820L,29FMGPS9820L6Z9,ESCOM,limited p paints shree,"537 2, main road, electronic city phase 1, bangalore, bangalore",True,True,FMGPS9820L,29FMGPS9820L6Z9
ESCOM/560100/000376,Royal Packaging & Co,"84/3, Cross Road, Electronic City Phase 2, Bengaluru, 560100",560100,JUVAW4901C,29JUVAW4901C6Z7,ESCOM,company packaging royal,"84 3, cross road, electronic city phase 2, bangalore, 560100",True,True,JUVAW4901C,29JUVAW4901C6Z7
ESCOM/560058/000377,Janatha Pharmaceuticals Traders,"1st Cross, Peenya Industrial Area, Bengaluru, 560058",560058,WBDHN3670O,,ESCOM,janatha pharmaceuticals traders,"1st cross, peenya industrial area, bangalore, 560058",True,False,WBDHN3670O,
ESCOM/560058/000378,Electricals Shree Corporation,"Service Road, Peenya, Bengaluru, 560058",560058,LCPFV1586P,29LCPFV1586P6Z2,ESCOM,corporation electricals shree,"service road, peenya, bangalore, 560058",True,True,LCPFV1586P,29LCPFV1586P6Z2
ESCOM/560100/000379,Balaji Pharmaceuticals Traders,"179/6, 3rd Main, Kudlu Gate, Bengaluru, 560100",560100,AJOPB6238L,29AJOPB6238L2ZN,ESCOM,balaji pharmaceuticals traders,"179 6, 3rd main, kudlu gate, bangalore, 560100",True,True,AJOPB6238L,29AJOPB6238L2ZN
ESCOM/560058/000380,Modern Beverages Entp,"3rd Main, Peenya 2nd Stage, Bengaluru, B'lore",560058,XNYFO9516G,29XNYFO9516G3ZV,ESCOM,beverages enterprises modern,"3rd main, peenya 2nd stage, bangalore, bangalore",True,True,XNYFO9516G,29XNYFO9516G3ZV
ESCOM/560058/000381,National Pumps Manufacturers,"3rd Main, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,EBBCV8343R,29EBBCV8343R4ZR,ESCOM,manufacturers national pumps,"3rd main, rajajinagar industrial estate, bangalore, 560058",True,True,EBBCV8343R,29EBBCV8343R4ZR
ESCOM/560100/000382,Modern Motors & Co,"385/9, 3rd Main, Electronic City Phase 2, Bengaluru, 560100",560100,,,ESCOM,company modern motors,"385 9, 3rd main, electronic city phase 2, bangalore, 560100",False,False,,
ESCOM/560058/000383,Modern Rubber Industries,"907/8, Factory Road, Yeshwanthpur, Bengaluru, 560058",560058,ELGHZ2573W,,ESCOM,industries modern rubber,"907 8, factory road, yeshwanthpur, bangalore, 560058",True,False,ELGHZ2573W,
ESCOM/560100/000384,Pipes Indian Corporation,"476/7, 3rd Main, Electronic City Phase 2, Bengaluru, 560100",560100,WHUAR6167Z,,ESCOM,corporation indian pipes,"476 7, 3rd main, electronic city phase 2, bangalore, 560100",True,False,WHUAR6167Z,
ESCOM/560100/000386,Paints Modern Corporation,"Factory Road, Bommanahalli, Bengaluru, 560100",560100,PTWPD6145G,29PTWPD6145G5ZT,ESCOM,corporation modern paints,"factory road, bommanahalli, bangalore, 560100",True,True,PTWPD6145G,29PTWPD6145G5ZT
ESCOM/560058/000388,Ceramics Sri Ent,"2nd Cross, BEL Road, Bengaluru, 560058",560058,YWGPG8431X,,ESCOM,ceramics enterprises sri,"2nd cross, bel road, bangalore, 560058",True,False,YWGPG8431X,
ESCOM/560100/000389,Pharmaceuticals Mphasis Industries,"460/2, Service Road, Bommanahalli, Bengaluru, B'lore",560100,,,ESCOM,industries mphasis pharmaceuticals,"460 2, service road, bommanahalli, bangalore, bangalore",False,False,,
ESCOM/560058/000390,Beverages Raghavendra Co,"562/2, Main Road, Peenya 1st Stage, Bengaluru, B'lore",560058,MRRHR8443S,29MRRHR8443S1ZS,ESCOM,beverages company raghavendra,"562 2, main road, peenya 1st stage, bangalore, bangalore",True,True,MRRHR8443S,29MRRHR8443S1ZS
ESCOM/560100/000391,United Fabrics Group,"707/5, Cross Road, Electronic City Phase 1, Bengaluru, 560100",560100,,,ESCOM,fabrics group united,"707 5, cross road, electronic city phase 1, bangalore, 560100",False,False,,
ESCOM/560058/000392,Indian Motors Ltd,"746/7, Factory Road, Yeshwanthpur, Bengaluru, B'lore",560058,WWZPE9109R,29WWZPE9109R7ZR,ESCOM,indian limited motors,"746 7, factory road, yeshwanthpur, bangalore, bangalore",True,True,WWZPE9109R,29WWZPE9109R7ZR
ESCOM/560058/000393,National Foods Corporation,"Cross Road, BEL Road, Bengaluru, 560058",560058,ZILAB6776M,29ZILAB6776M2ZB,ESCOM,corporation foods national,"cross road, bel road, bangalore, 560058",True,True,ZILAB6776M,29ZILAB6776M2ZB
ESCOM/560100/000394,KS Furniture Enterprises,"Factory Road, Kudlu Gate, Bengaluru, 560100",560100,OYNAO6558Q,,ESCOM,enterprises furniture ks,"factory road, kudlu gate, bangalore, 560100",True,False,OYNAO6558Q,
ESCOM/560100/000395,Fabrics Sunrise Corporation,"600/9, Cross Road, Electronic City Phase 2, Bengaluru, B'lore",560100,OUMPE4265J,29OUMPE4265J1ZV,ESCOM,corporation fabrics sunrise,"600 9, cross road, electronic city phase 2, bangalore, bangalore",True,True,OUMPE4265J,29OUMPE4265J1ZV
ESCOM/560058/000396,KS Paper Ltd,"658/7, 3rd Main, BEL Road, Bengaluru, 560058",560058,ZSSFB2864F,,ESCOM,ks limited paper,"658 7, 3rd main, bel road, bangalore, 560058",True,False,ZSSFB2864F,
ESCOM/560100/000397,Janatha Furniture Limited,"580/1, Cross Road, Kudlu Gate, Bengaluru, B'lore",560100,JRIFX2203U,29JRIFX2203U5ZW,ESCOM,furniture janatha limited,"580 1, cross road, kudlu gate, bangalore, bangalore",True,True,JRIFX2203U,29JRIFX2203U5ZW
ESCOM/560100/000398,Indian Paints Traders,"Factory Road, Kudlu Gate, Bengaluru, B'lore",560100,SCQAG7912V,,ESCOM,indian paints traders,"factory road, kudlu gate, bangalore, bangalore",True,False,SCQAG7912V,
ESCOM/560058/000399,Shree Foundry Indus,"143/5, Main Road, BEL Road, Bengaluru, 560058",560058,VLFCF5517V,29VLFCF5517V8Z7,ESCOM,foundry industries shree,"143 5, main road, bel road, bangalore, 560058",True,True,VLFCF5517V,29VLFCF5517V8Z7
ESCOM/560100/000401,National Motors Co,"772/6, Main Road, Kudlu Gate, Bengaluru, B'lore",560100,,,ESCOM,company motors national,"772 6, main road, kudlu gate, bangalore, bangalore",False,False,,
ESCOM/560058/000402,Chemicals Premier Factory,"595/1, Cross Road, Yeshwanthpur, Bengaluru, 560058",560058,FJAPA9868V,29FJAPA9868V6ZM,ESCOM,chemicals factory premier,"595 1, cross road, yeshwanthpur, bangalore, 560058",True,True,FJAPA9868V,29FJAPA9868V6ZM
ESCOM/560100/000403,Star Pipes Group,"823/3, Service Road, Bommanahalli, Bengaluru, 560100",560100,OHAHP9038Y,29OHAHP9038Y4ZL,ESCOM,group pipes star,"823 3, service road, bommanahalli, bangalore, 560100",True,True,OHAHP9038Y,29OHAHP9038Y4ZL
ESCOM/560100/000404,Bengaluru Printing Indus,"1st Cross, Kudlu Gate, Bengaluru, 560100",560100,,,ESCOM,bangalore industries printing,"1st cross, kudlu gate, bangalore, 560100",False,False,,
ESCOM/560100/000405,Southern Garments Limited,"3rd Main, Electronic City Phase 1, Bengaluru, 560100",560100,XXVFE7127U,,ESCOM,garments limited southern,"3rd main, electronic city phase 1, bangalore, 560100",True,False,XXVFE7127U,
ESCOM/560100/000406,Leather Sri Traders,"Ring Road, Neeladri Nagar, Bengaluru, 560100",560100,OUWAA1788S,,ESCOM,leather sri traders,"ring road, neeladri nagar, bangalore, 560100",True,False,OUWAA1788S,
ESCOM/560058/000407,Printing Shree Co,"503/5, Service Road, BEL Road, Bengaluru, 560058",560058,SJVCO6942M,29SJVCO6942M3Z6,ESCOM,company printing shree,"503 5, service road, bel road, bangalore, 560058",True,True,SJVCO6942M,29SJVCO6942M3Z6
ESCOM/560058/000408,Foods United Manufacturers,"Ring Road, Peenya 1st Stage, Bengaluru, 560058",560058,DYSPE8465L,29DYSPE8465L4ZZ,ESCOM,foods manufacturers united,"ring road, peenya 1st stage, bangalore, 560058",True,True,DYSPE8465L,29DYSPE8465L4ZZ
ESCOM/560100/000409,Metals Wipro Mfg,"Ring Road, Kudlu Gate, Bengaluru, B'lore",560100,BLIAB6456Z,29BLIAB6456Z3ZM,ESCOM,manufacturing metals wipro,"ring road, kudlu gate, bangalore, bangalore",True,True,BLIAB6456Z,29BLIAB6456Z3ZM
ESCOM/560058/000410,Garments Srinivasa Pvt Ltd,"Cross Road, Peenya Industrial Area, Bengaluru, 560058",560058,WFSHB9809S,,ESCOM,garments limited private srinivasa,"cross road, peenya industrial area, bangalore, 560058",True,False,WFSHB9809S,
ESCOM/560058/000411,Fabrics Star Corporation,"965/3, Ring Road, Peenya Industrial Area, Bengaluru, B'lore",560058,,,ESCOM,corporation fabrics star,"965 3, ring road, peenya industrial area, bangalore, bangalore",False,False,,
ESCOM/560100/000412,Srinivasa Furniture Co,"Main Road, Hosur Road, Bengaluru, B'lore",560100,SGPFV2485D,,ESCOM,company furniture srinivasa,"main road, hosur road, bangalore, bangalore",True,False,SGPFV2485D,
ESCOM/560100/000413,Steel Mphasis Private Limited,"Service Road, Hosur Road, Bengaluru, B'lore",560100,BHPAV1445D,29BHPAV1445D2Z4,ESCOM,limited mphasis private steel,"service road, hosur road, bangalore, bangalore",True,True,BHPAV1445D,29BHPAV1445D2Z4
ESCOM/560100/000416,Infosys Rubber Inds,"405/8, Service Road, Electronic City Phase 2, Bengaluru, 560100",560100,IHXAF9674K,29IHXAF9674K7Z4,ESCOM,industries infosys rubber,"405 8, service road, electronic city phase 2, bangalore, 560100",True,True,IHXAF9674K,29IHXAF9674K7Z4
ESCOM/560100/000417,Balaji Printing Limited,"953/8, 1st Cross, Bommanahalli, Bengaluru, 560100",560100,NUQFX2612Q,29NUQFX2612Q4Z8,ESCOM,balaji limited printing,"953 8, 1st cross, bommanahalli, bangalore, 560100",True,True,NUQFX2612Q,29NUQFX2612Q4Z8
ESCOM/560058/000418,Balaji Electricals Mfg,"251/1, 2nd Cross, Peenya 1st Stage, Bengaluru, 560058",560058,PAPFG7526N,29PAPFG7526N5ZB,ESCOM,balaji electricals manufacturing,"251 1, 2nd cross, peenya 1st stage, bangalore, 560058",True,True,PAPFG7526N,29PAPFG7526N5ZB
ESCOM/560100/000421,Janatha Steel Industries,"Cross Road, Electronic City Phase 2, Bengaluru, 560100",560100,QIUAR2915V,29QIUAR2915V9ZT,ESCOM,industries janatha steel,"cross road, electronic city phase 2, bangalore, 560100",True,True,QIUAR2915V,29QIUAR2915V9ZT
ESCOM/560100/000422,Wipro Cables Group,"Factory Road, Kudlu Gate, Bengaluru, 560100",560100,YLBCE2439W,29YLBCE2439W2Z5,ESCOM,cables group wipro,"factory road, kudlu gate, bangalore, 560100",True,True,YLBCE2439W,29YLBCE2439W2Z5
ESCOM/560058/000424,Indian Leather Co,"3rd Main, Peenya 2nd Stage, Bengaluru, B'lore",560058,,,ESCOM,company indian leather,"3rd main, peenya 2nd stage, bangalore, bangalore",False,False,,
ESCOM/560100/000425,Karnataka Chemicals Enterprises,"Main Road, Neeladri Nagar, Bengaluru, B'lore",560100,GIDHH0491Z,,ESCOM,chemicals enterprises karnataka,"main road, neeladri nagar, bangalore, bangalore",True,False,GIDHH0491Z,
ESCOM/560058/000426,JSW Chemicals Industries,"370/2, 3rd Main, Peenya, Bengaluru, 560058",560058,YSJCF4332K,29YSJCF4332K1ZD,ESCOM,chemicals industries jsw,"370 2, 3rd main, peenya, bangalore, 560058",True,True,YSJCF4332K,29YSJCF4332K1ZD
ESCOM/560100/000427,Wipro Electricals Corporation,"Factory Road, Electronic City Phase 2, Bengaluru, 560100",560100,,,ESCOM,corporation electricals wipro,"factory road, electronic city phase 2, bangalore, 560100",False,False,,
ESCOM/560058/000429,Karnataka Cables Factory,"Main Road, Yeshwanthpur, Bengaluru, 560058",560058,,,ESCOM,cables factory karnataka,"main road, yeshwanthpur, bangalore, 560058",False,False,,
ESCOM/560058/000430,Paints Peoples International,"1st Cross, BEL Road, Bengaluru, 560058",560058,XIIFJ8402O,29XIIFJ8402O1ZE,ESCOM,international paints peoples,"1st cross, bel road, bangalore, 560058",True,True,XIIFJ8402O,29XIIFJ8402O1ZE
ESCOM/560100/000431,Pipes Srinivasa Group,"Main Road, Electronic City Phase 2, Bengaluru, 560100",560100,ZRFFH8922Y,,ESCOM,group pipes srinivasa,"main road, electronic city phase 2, bangalore, 560100",True,False,ZRFFH8922Y,
ESCOM/560058/000432,Raghavendra Packaging Private Limited,"Service Road, Peenya 2nd Stage, Bengaluru, 560058",560058,BIJHJ3744E,29BIJHJ3744E3ZQ,ESCOM,limited packaging private raghavendra,"service road, peenya 2nd stage, bangalore, 560058",True,True,BIJHJ3744E,29BIJHJ3744E3ZQ
ESCOM/560058/000433,Balaji Chemicals Co,"Factory Road, Peenya 1st Stage, Bengaluru, B'lore",560058,JCJFV3757G,29JCJFV3757G5Z2,ESCOM,balaji chemicals company,"factory road, peenya 1st stage, bangalore, bangalore",True,True,JCJFV3757G,29JCJFV3757G5Z2
ESCOM/560100/000436,Peoples Steel Mfrs,"Main Road, Electronic City Phase 1, Bengaluru, B'lore",560100,OZYPH7710N,29OZYPH7710N6ZS,ESCOM,manufacturers peoples steel,"main road, electronic city phase 1, bangalore, bangalore",True,True,OZYPH7710N,29OZYPH7710N6ZS
ESCOM/560100/000437,Raghavendra Electricals Industries,"542/5, 2nd Cross, Neeladri Nagar, Bengaluru, 560100",560100,,,ESCOM,electricals industries raghavendra,"542 5, 2nd cross, neeladri nagar, bangalore, 560100",False,False,,
ESCOM/560058/000439,Bangalore Steel Factory,"86/1, Main Road, BEL Road, Bengaluru, 560058",560058,GEGHV2759Y,29GEGHV2759Y1ZV,ESCOM,bangalore factory steel,"86 1, main road, bel road, bangalore, 560058",True,True,GEGHV2759Y,29GEGHV2759Y1ZV
ESCOM/560058/000440,Pipes Premier Co,"3rd Main, Peenya, Bengaluru, B'lore",560058,NWGAP7904Y,29NWGAP7904Y5ZW,ESCOM,company pipes premier,"3rd main, peenya, bangalore, bangalore",True,True,NWGAP7904Y,29NWGAP7904Y5ZW
ESCOM/560100/000441,United Cables Co,"Factory Road, Bommanahalli, Bengaluru, 560100",560100,RIAFH3252F,29RIAFH3252F4Z3,ESCOM,cables company united,"factory road, bommanahalli, bangalore, 560100",True,True,RIAFH3252F,29RIAFH3252F4Z3
ESCOM/560100/000442,Southern Garments Inds,"16/5, Industrial Road, Bommanahalli, Bengaluru, 560100",560100,,,ESCOM,garments industries southern,"16 5, industrial road, bommanahalli, bangalore, 560100",False,False,,
ESCOM/560100/000443,Lakshmi Beverages Co,"Ring Road, Electronic City Phase 1, Bengaluru, B'lore",560100,KALPU3118M,29KALPU3118M5ZQ,ESCOM,beverages company lakshmi,"ring road, electronic city phase 1, bangalore, bangalore",True,True,KALPU3118M,29KALPU3118M5ZQ
ESCOM/560058/000444,Sri Steel Industries,"Cross Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,,,ESCOM,industries sri steel,"cross road, rajajinagar industrial estate, bangalore, 560058",False,False,,
ESCOM/560100/000445,Paints Sunrise Group,"703/5, 3rd Main, Bommanahalli, Bengaluru, 560100",560100,OUCHS4401U,29OUCHS4401U9ZZ,ESCOM,group paints sunrise,"703 5, 3rd main, bommanahalli, bangalore, 560100",True,True,OUCHS4401U,29OUCHS4401U9ZZ
ESCOM/560100/000448,Pipes Sri Corporation,"Main Road, Hosur Road, Bengaluru, 560100",560100,XTGPL9118I,29XTGPL9118I9ZT,ESCOM,corporation pipes sri,"main road, hosur road, bangalore, 560100",True,True,XTGPL9118I,29XTGPL9118I9ZT
ESCOM/560100/000449,Packaging Modern Corporation,"626/2, Factory Road, Electronic City Phase 1, Bengaluru, B'lore",560100,WPECF7570Z,29WPECF7570Z6Z3,ESCOM,corporation modern packaging,"626 2, factory road, electronic city phase 1, bangalore, bangalore",True,True,WPECF7570Z,29WPECF7570Z6Z3
ESCOM/560100/000450,Peoples Leather Ltd,"281/3, Ring Road, Bommanahalli, Bengaluru, 560100",560100,IDVCM3542I,29IDVCM3542I2ZJ,ESCOM,leather limited peoples,"281 3, ring road, bommanahalli, bangalore, 560100",True,True,IDVCM3542I,29IDVCM3542I2ZJ
ESCOM/560058/000452,Star Foundry Traders,"Service Road, Peenya Industrial Area, Bengaluru, 560058",560058,OXEHU3643M,29OXEHU3643M6ZG,ESCOM,foundry star traders,"service road, peenya industrial area, bangalore, 560058",True,True,OXEHU3643M,29OXEHU3643M6ZG
ESCOM/560100/000453,Infosys Pipes International,"21/1, 2nd Cross, Electronic City Phase 2, Bengaluru, B'lore",560100,PHQHU4898T,29PHQHU4898T9Z9,ESCOM,infosys international pipes,"21 1, 2nd cross, electronic city phase 2, bangalore, bangalore",True,True,PHQHU4898T,29PHQHU4898T9Z9
ESCOM/560100/000454,United Motors Ltd,"470/7, Cross Road, Hosur Road, Bengaluru, B'lore",560100,MQAPN9166H,29MQAPN9166H5ZB,ESCOM,limited motors united,"470 7, cross road, hosur road, bangalore, bangalore",True,True,MQAPN9166H,29MQAPN9166H5ZB
ESCOM/560100/000455,New Pharmaceuticals Works,"633/2, Ring Road, Kudlu Gate, Bengaluru, B'lore",560100,TTMFA4770Q,29TTMFA4770Q4ZK,ESCOM,new pharmaceuticals works,"633 2, ring road, kudlu gate, bangalore, bangalore",True,True,TTMFA4770Q,29TTMFA4770Q4ZK
ESCOM/560058/000456,Raghavendra Furniture Inds,"943/8, Cross Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,TLJCB4881S,29TLJCB4881S2ZP,ESCOM,furniture industries raghavendra,"943 8, cross road, rajajinagar industrial estate, bangalore, 560058",True,True,TLJCB4881S,29TLJCB4881S2ZP
ESCOM/560100/000457,Packaging Lakshmi International,"159/3, 3rd Main, Neeladri Nagar, Bengaluru, 560100",560100,,,ESCOM,international lakshmi packaging,"159 3, 3rd main, neeladri nagar, bangalore, 560100",False,False,,
ESCOM/560100/000458,Peoples Metals Limited,"797/8, Cross Road, Bommanahalli, Bengaluru, B'lore",560100,,,ESCOM,limited metals peoples,"797 8, cross road, bommanahalli, bangalore, bangalore",False,False,,
ESCOM/560058/000459,Modern Pharmaceuticals Limited,"Industrial Road, Yeshwanthpur, Bengaluru, 560058",560058,GHUHX4788M,,ESCOM,limited modern pharmaceuticals,"industrial road, yeshwanthpur, bangalore, 560058",True,False,GHUHX4788M,
ESCOM/560058/000460,Printing Royal Corporation,"Service Road, Rajajinagar Industrial Estate, Bengaluru, 560058",560058,CDRCU5935V,29CDRCU5935V2Z6,ESCOM,corporation printing royal,"service road, rajajinagar industrial estate, bangalore, 560058",True,True,CDRCU5935V,29CDRCU5935V2Z6
ESCOM/560100/000461,Valves Global Pvt. Ltd.,"Ring Road, Bommanahalli, Bengaluru, B'lore",560100,JKDAB6326W,29JKDAB6326W7ZD,ESCOM,global limited private valves,"ring road, bommanahalli, bangalore, bangalore",True,True,JKDAB6326W,29JKDAB6326W7ZD
ESCOM/560100/000463,Electricals Srinivasa International,"181/2, Main Road, Hosur Road, Bengaluru, B'lore",560100,KNIHF9492I,29KNIHF9492I4ZV,ESCOM,electricals international srinivasa,"181 2, main road, hosur road, bangalore, bangalore",True,True,KNIHF9492I,29KNIHF9492I4ZV
ESCOM/560058/000464,Sri Foods Co,"Cross Road, Peenya Industrial Area, Bengaluru, B'lore",560058,JCLHY8108Z,29JCLHY8108Z7ZX,ESCOM,company foods sri,"cross road, peenya industrial area, bangalore, bangalore",True,True,JCLHY8108Z,29JCLHY8108Z7ZX
ESCOM/560100/000465,Sri Steel Ltd,"Ring Road, Electronic City Phase 2, Bengaluru, B'lore",560100,ZFKHV4193M,29ZFKHV4193M5ZM,ESCOM,limited sri steel,"ring road, electronic city phase 2, bangalore, bangalore",True,True,ZFKHV4193M,29ZFKHV4193M5ZM
ESCOM/560058/000466,Balaji Paper Co,"238/4, Service Road, Yeshwanthpur, Bengaluru, B'lore",560058,SXNHH3433X,29SXNHH3433X1ZD,ESCOM,balaji company paper,"238 4, service road, yeshwanthpur, bangalore, bangalore",True,True,SXNHH3433X,29SXNHH3433X1ZD
ESCOM/560100/000467,Furniture Peoples International,"10/3, Cross Road, Kudlu Gate, Bengaluru, 560100",560100,UFLFQ3340F,29UFLFQ3340F5ZW,ESCOM,furniture international peoples,"10 3, cross road, kudlu gate, bangalore, 560100",True,True,UFLFQ3340F,29UFLFQ3340F5ZW
ESCOM/560058/000468,Karnataka Steel Corporation,"Cross Road, Peenya Industrial Area, Bengaluru, B'lore",560058,,,ESCOM,corporation karnataka steel,"cross road, peenya industrial area, bangalore, bangalore",False,False,,
ESCOM/560058/000469,Mahalaxmi Ceramics Co,"Cross Road, Peenya, Bengaluru, B'lore",560058,NCCAU0032O,29NCCAU0032O4ZQ,ESCOM,ceramics company mahalaxmi,"cross road, peenya, bangalore, bangalore",True,True,NCCAU0032O,29NCCAU0032O4ZQ
